id,step,customer,age,gender,zipcodeOri,merchant,zipMerchant,category,amount,fraud,zscore
419789,132,C194859196,2,F,28007,M1823072687,28007,es_transportation,86.34,0,3.39
161067,56,C1533572842,4,F,28007,M348934600,28007,es_transportation,86.32,0,3.39
518295,159,C1196808546,2,F,28007,M1823072687,28007,es_transportation,86.32,0,3.39
499244,154,C1179833140,5,M,28007,M1823072687,28007,es_transportation,86.3,0,3.39
537607,164,C2116616608,4,F,28007,M1823072687,28007,es_transportation,86.3,0,3.39
214460,73,C637831009,3,F,28007,M1823072687,28007,es_transportation,86.27,0,3.38
253504,84,C267284908,4,F,28007,M1823072687,28007,es_transportation,86.27,0,3.38
365297,117,C24691837,2,F,28007,M1823072687,28007,es_transportation,86.27,0,3.38
19347,7,C1359606474,3,F,28007,M348934600,28007,es_transportation,86.25,0,3.38
138178,49,C325775693,3,F,28007,M1823072687,28007,es_transportation,86.25,0,3.38
150568,53,C36546691,3,F,28007,M1823072687,28007,es_transportation,86.25,0,3.38
245640,82,C2037169176,1,F,28007,M348934600,28007,es_transportation,86.25,0,3.38
81018,30,C514864285,2,F,28007,M348934600,28007,es_transportation,86.24,0,3.38
463274,144,C1982656265,3,M,28007,M1823072687,28007,es_transportation,86.24,0,3.38
524116,161,C345742557,5,F,28007,M1823072687,28007,es_transportation,86.22,0,3.38
593695,179,C2040640036,1,F,28007,M85975013,28007,es_food,121.59,0,3.38
235929,79,C1457086535,2,M,28007,M1823072687,28007,es_transportation,86.21,0,3.38
471119,146,C1660594711,6,F,28007,M209847108,28007,es_wellnessandbeauty,286.57,1,3.38
96400,35,C436675602,2,M,28007,M348934600,28007,es_transportation,86.19,0,3.38
373370,119,C451582208,5,F,28007,M1823072687,28007,es_transportation,86.19,0,3.38
494898,153,C402994775,1,M,28007,M1823072687,28007,es_transportation,86.17,0,3.38
533351,163,C441989517,3,F,28007,M1823072687,28007,es_transportation,86.17,0,3.38
462609,144,C531360588,1,F,28007,M1823072687,28007,es_transportation,86.15,0,3.38
188877,65,C1387070447,2,M,28007,M348934600,28007,es_transportation,86.14,0,3.38
544513,166,C537423962,3,F,28007,M1823072687,28007,es_transportation,86.14,0,3.38
273206,90,C283266984,4,M,28007,M1823072687,28007,es_transportation,86.13,0,3.38
303813,99,C268949400,4,M,28007,M1823072687,28007,es_transportation,86.13,0,3.38
182724,63,C644344959,5,M,28007,M348934600,28007,es_transportation,86.12,0,3.38
354235,114,C1047374909,6,F,28007,M1823072687,28007,es_transportation,86.11,0,3.37
491698,152,C1434853621,1,F,28007,M348934600,28007,es_transportation,86.1,0,3.37
274729,91,C354098761,2,F,28007,M85975013,28007,es_food,121.41,0,3.37
70323,26,C851156881,1,M,28007,M348934600,28007,es_transportation,86.09,0,3.37
450827,141,C2042503226,2,F,28007,M1823072687,28007,es_transportation,86.08,0,3.37
361658,116,C1763311989,2,M,28007,M348934600,28007,es_transportation,86.07,0,3.37
452569,141,C1350963410,5,F,28007,M480139044,28007,es_health,652.07,1,3.37
21386,8,C1983995504,2,F,28007,M348934600,28007,es_transportation,86.06,0,3.37
300230,98,C1512732275,3,F,28007,M1823072687,28007,es_transportation,86.06,0,3.37
517319,159,C1376256048,3,M,28007,M1823072687,28007,es_transportation,86.06,0,3.37
569888,173,C324333692,4,F,28007,M1823072687,28007,es_transportation,86.06,0,3.37
351947,113,C1156399058,5,M,28007,M1535107174,28007,es_wellnessandbeauty,286.04,1,3.37
83938,31,C984099618,3,M,28007,M1823072687,28007,es_transportation,86.05,0,3.37
257255,86,C132320296,2,M,28007,M2122776122,28007,es_home,814.88,1,3.37
95293,35,C1355273346,3,F,28007,M348934600,28007,es_transportation,86.03,0,3.37
331005,107,C1229072215,3,M,28007,M1823072687,28007,es_transportation,86.03,0,3.37
259340,86,C1949984685,2,F,28007,M840466850,28007,es_tech,548.96,1,3.37
243296,81,C1179833140,5,M,28007,M1823072687,28007,es_transportation,86.0,0,3.37
280141,92,C1980881901,4,M,28007,M1823072687,28007,es_transportation,86.0,0,3.37
35111,13,C245019752,2,F,28007,M2122776122,28007,es_home,814.44,1,3.37
245717,82,C1083859927,1,F,28007,M1823072687,28007,es_transportation,85.99,0,3.37
594497,179,C1374422827,5,M,28007,M1823072687,28007,es_transportation,85.99,0,3.37
117508,42,C643323409,2,M,28007,M348934600,28007,es_transportation,85.98,0,3.37
99584,36,C285545076,2,F,28007,M1823072687,28007,es_transportation,85.97,0,3.37
249020,83,C1461774305,3,F,28007,M1823072687,28007,es_transportation,85.97,0,3.37
342213,110,C1499701993,3,M,28007,M1823072687,28007,es_transportation,85.96,0,3.37
134391,47,C1978080967,2,M,28007,M348934600,28007,es_transportation,85.95,0,3.37
333400,108,C806399525,2,F,28007,M1873032707,28007,es_hotelservices,964.34,1,3.37
549151,167,C612005121,3,F,28007,M1823072687,28007,es_transportation,85.93,0,3.36
263626,87,C323996741,4,M,28007,M348934600,28007,es_transportation,85.92,0,3.36
234973,79,C1187799344,3,M,28007,M1823072687,28007,es_transportation,85.91,0,3.36
362925,116,C660024200,2,F,28007,M1823072687,28007,es_transportation,85.91,0,3.36
474533,147,C653084813,2,M,28007,M348934600,28007,es_transportation,85.91,0,3.36
48223,18,C1158738757,3,M,28007,M348934600,28007,es_transportation,85.9,0,3.36
78890,29,C744859144,2,M,28007,M980657600,28007,es_sportsandtoys,940.85,1,3.36
59831,22,C1913314890,3,F,28007,M1823072687,28007,es_transportation,85.89,0,3.36
108441,39,C1439470393,2,F,28007,M348934600,28007,es_transportation,85.89,0,3.36
194330,67,C1646712119,2,F,28007,M348934600,28007,es_transportation,85.89,0,3.36
491998,152,C1072166767,3,F,28007,M1823072687,28007,es_transportation,85.89,0,3.36
247734,83,C1626806996,4,M,28007,M1823072687,28007,es_transportation,85.88,0,3.36
249217,83,C1191796691,4,F,28007,M1823072687,28007,es_transportation,85.88,0,3.36
255955,85,C212188289,4,M,28007,M348934600,28007,es_transportation,85.88,0,3.36
316553,103,C842993265,2,F,28007,M1823072687,28007,es_transportation,85.88,0,3.36
381208,121,C846609537,5,M,28007,M1823072687,28007,es_transportation,85.88,0,3.36
445094,139,C1562537029,5,F,28007,M1823072687,28007,es_transportation,85.88,0,3.36
472301,146,C1763311989,2,M,28007,M348934600,28007,es_transportation,85.88,0,3.36
508977,156,C859741683,5,F,28007,M1823072687,28007,es_transportation,85.88,0,3.36
8681,3,C1146143839,3,F,28007,M348934600,28007,es_transportation,85.87,0,3.36
288674,95,C870503362,2,F,28007,M1823072687,28007,es_transportation,85.87,0,3.36
333385,108,C877486986,0,F,28007,M1823072687,28007,es_transportation,85.87,0,3.36
363789,116,C2011875751,4,M,28007,M1823072687,28007,es_transportation,85.87,0,3.36
102565,37,C44197733,2,M,28007,M348934600,28007,es_transportation,85.85,0,3.36
324946,105,C536412201,2,M,28007,M840466850,28007,es_tech,547.66,1,3.36
166979,58,C1760524265,2,F,28007,M1888755466,28007,es_otherservices,668.39,1,3.36
98448,36,C2016997607,2,M,28007,M1823072687,28007,es_transportation,85.83,0,3.36
447433,140,C830856919,6,M,28007,M1823072687,28007,es_transportation,85.83,0,3.36
507492,156,C1403689550,2,F,28007,M1823072687,28007,es_transportation,85.81,0,3.36
447147,140,C159675329,1,F,28007,M348934600,28007,es_transportation,85.8,0,3.36
188413,65,C1350068848,4,M,28007,M348934600,28007,es_transportation,85.79,0,3.36
353005,113,C469059843,5,F,28007,M1823072687,28007,es_transportation,85.79,0,3.36
567156,172,C975044667,2,F,28007,M1823072687,28007,es_transportation,85.79,0,3.36
169775,59,C1092512638,3,F,28007,M1823072687,28007,es_transportation,85.76,0,3.35
205915,70,C1502804084,2,F,28007,M1823072687,28007,es_transportation,85.76,0,3.35
377305,120,C755108533,4,F,28007,M1823072687,28007,es_transportation,85.75,0,3.35
457682,142,C653835530,2,M,28007,M1823072687,28007,es_transportation,85.75,0,3.35
528182,162,C1557689947,1,F,28007,M1823072687,28007,es_transportation,85.75,0,3.35
363439,116,C1285086629,6,F,28007,M480139044,28007,es_health,649.3,1,3.35
251014,84,C1379018843,5,M,28007,M1823072687,28007,es_transportation,85.74,0,3.35
164930,57,C2005372528,6,M,28007,M85975013,28007,es_food,120.9,0,3.35
233705,79,C440694138,2,F,28007,M480139044,28007,es_health,649.19,1,3.35
172944,60,C169274898,3,F,28007,M348934600,28007,es_transportation,85.73,0,3.35
542558,166,C1083859927,1,F,28007,M1823072687,28007,es_transportation,85.73,0,3.35
90801,33,C1978250683,3,F,28007,M480139044,28007,es_health,649.1,1,3.35
6767,2,C985732014,2,F,28007,M348934600,28007,es_transportation,85.72,0,3.35
168483,58,C657290155,3,M,28007,M1823072687,28007,es_transportation,85.72,0,3.35
534716,163,C1560893361,3,M,28007,M1823072687,28007,es_transportation,85.72,0,3.35
272107,90,C1728122351,3,F,28007,M840466850,28007,es_tech,546.62,1,3.35
461812,144,C1719535099,3,F,28007,M1823072687,28007,es_transportation,85.69,0,3.35
297724,97,C1735726583,5,M,28007,M480139044,28007,es_health,648.77,1,3.35
109215,39,C1821035128,4,M,28007,M1823072687,28007,es_transportation,85.68,0,3.35
149466,52,C1284515419,6,F,28007,M1823072687,28007,es_transportation,85.68,0,3.35
226892,77,C673048498,2,M,28007,M1823072687,28007,es_transportation,85.68,0,3.35
257936,86,C638838388,2,F,28007,M1823072687,28007,es_transportation,85.68,0,3.35
163678,57,C885555910,5,F,28007,M1823072687,28007,es_transportation,85.67,0,3.35
413311,130,C1893753407,2,F,28007,M1823072687,28007,es_transportation,85.67,0,3.35
492062,152,C1945520078,3,F,28007,M1823072687,28007,es_transportation,85.67,0,3.35
548266,167,C278501873,2,F,28007,M855959430,28007,es_hyper,198.49,1,3.35
436154,137,C100045114,4,M,28007,M1353266412,28007,es_hotelservices,960.66,1,3.35
263289,87,C346428597,3,M,28007,M1823072687,28007,es_transportation,85.62,0,3.35
419288,132,C936435497,4,M,28007,M1823072687,28007,es_transportation,85.61,0,3.35
146538,51,C333991833,2,M,28007,M348934600,28007,es_transportation,85.6,0,3.35
214444,73,C1440310601,5,F,28007,M348934600,28007,es_transportation,85.6,0,3.35
208356,71,C611182051,2,F,28007,M480139044,28007,es_health,647.95,1,3.35
26683,10,C1497895052,2,M,28007,M348934600,28007,es_transportation,85.59,0,3.35
350296,113,C1487582791,3,M,28007,M1823072687,28007,es_transportation,85.59,0,3.35
466867,145,C309780280,1,F,28007,M348934600,28007,es_transportation,85.59,0,3.35
570239,173,C299357678,3,F,28007,M1823072687,28007,es_transportation,85.59,0,3.35
527492,161,C2075157607,2,F,28007,M348934600,28007,es_transportation,85.58,0,3.34
592107,179,C475340225,2,M,28007,M1823072687,28007,es_transportation,85.58,0,3.34
465422,145,C1598564853,2,M,28007,M480139044,28007,es_health,647.83,1,3.34
504395,155,C742393642,6,M,28007,M1823072687,28007,es_transportation,85.57,0,3.34
17109,6,C1349086787,3,M,28007,M348934600,28007,es_transportation,85.56,0,3.34
163450,57,C1538971214,2,F,28007,M348934600,28007,es_transportation,85.56,0,3.34
476029,148,C269960003,1,M,28007,M348934600,28007,es_transportation,85.56,0,3.34
104416,38,C581581060,3,F,28007,M1823072687,28007,es_transportation,85.53,0,3.34
151356,53,C1769359992,3,F,28007,M348934600,28007,es_transportation,85.53,0,3.34
286248,94,C1533664211,2,F,28007,M480139044,28007,es_health,647.33,1,3.34
166832,58,C175698222,2,F,28007,M1823072687,28007,es_transportation,85.52,0,3.34
387201,123,C587299231,2,F,28007,M209847108,28007,es_wellnessandbeauty,284.02,1,3.34
85264,31,C703418892,2,F,28007,M348934600,28007,es_transportation,85.5,0,3.34
139209,49,C951578955,2,M,28007,M1823072687,28007,es_transportation,85.5,0,3.34
222084,75,C1838285576,3,M,28007,M1823072687,28007,es_transportation,85.5,0,3.34
546893,167,C1389003663,3,F,28007,M1823072687,28007,es_transportation,85.5,0,3.34
159500,56,C1450140987,4,F,28007,M480139044,28007,es_health,647.11,1,3.34
116075,41,C623466885,3,F,28007,M1823072687,28007,es_transportation,85.48,0,3.34
251954,84,C1568358546,2,F,28007,M348934600,28007,es_transportation,85.48,0,3.34
400114,127,C720418898,3,M,28007,M1823072687,28007,es_transportation,85.48,0,3.34
416925,131,C1425441042,2,M,28007,M348934600,28007,es_transportation,85.48,0,3.34
25021,9,C39112485,6,F,28007,M151143676,28007,es_barsandrestaurants,171.67,1,3.34
17072,6,C375144053,6,F,28007,M209847108,28007,es_wellnessandbeauty,283.87,1,3.34
4367,1,C404247926,5,F,28007,M348934600,28007,es_transportation,85.47,0,3.34
414385,131,C1237709469,1,F,28007,M348934600,28007,es_transportation,85.47,0,3.34
466340,145,C1350963410,5,F,28007,M480139044,28007,es_health,646.86,1,3.34
29972,11,C1224222502,1,M,28007,M348934600,28007,es_transportation,85.45,0,3.34
484833,150,C51444479,3,M,28007,M1823072687,28007,es_transportation,85.45,0,3.34
183469,63,C338406777,3,F,28007,M1823072687,28007,es_transportation,85.43,0,3.34
70850,26,C581878341,4,M,28007,M348934600,28007,es_transportation,85.42,0,3.34
246230,82,C1839662768,3,F,28007,M348934600,28007,es_transportation,85.41,0,3.33
356890,114,C83651461,2,F,28007,M348934600,28007,es_transportation,85.41,0,3.33
549747,167,C927282395,4,F,28007,M1823072687,28007,es_transportation,85.41,0,3.33
425979,134,C446179646,5,F,28007,M1823072687,28007,es_transportation,85.4,0,3.33
224812,76,C1092769857,5,F,28007,M85975013,28007,es_food,120.41,0,3.33
558844,170,C131559770,6,F,28007,M1823072687,28007,es_transportation,85.39,0,3.33
194823,67,C1648543319,3,F,28007,M1823072687,28007,es_transportation,85.37,0,3.33
284906,94,C874655320,2,M,28007,M1823072687,28007,es_transportation,85.37,0,3.33
374665,119,C1717543260,3,M,28007,M1823072687,28007,es_transportation,85.36,0,3.33
591178,179,C274387846,3,F,28007,M85975013,28007,es_food,120.35,0,3.33
354466,114,C1511894714,3,M,28007,M1823072687,28007,es_transportation,85.35,0,3.33
310908,101,C958780730,4,M,28007,M1823072687,28007,es_transportation,85.34,0,3.33
181922,63,C437836513,2,M,28007,M85975013,28007,es_food,120.33,0,3.33
91709,33,C1503504810,1,F,28007,M1823072687,28007,es_transportation,85.33,0,3.33
494346,152,C1255643141,1,F,28007,M1823072687,28007,es_transportation,85.33,0,3.33
50139,19,C1777502922,2,F,28007,M480139044,28007,es_health,645.66,1,3.33
213263,72,C1080032135,6,F,28007,M480139044,28007,es_health,645.66,1,3.33
312305,102,C132392875,4,M,28007,M85975013,28007,es_food,120.32,0,3.33
218521,74,C2033310172,4,M,28007,M1823072687,28007,es_transportation,85.32,0,3.33
243606,82,C1877622224,2,M,28007,M348934600,28007,es_transportation,85.3,0,3.33
392247,124,C1801015376,2,M,28007,M1823072687,28007,es_transportation,85.3,0,3.33
302776,99,C1821681988,2,F,28007,M1823072687,28007,es_transportation,85.29,0,3.33
593234,179,C1613579866,5,M,28007,M1823072687,28007,es_transportation,85.29,0,3.33
117558,42,C723509264,4,F,28007,M480139044,28007,es_health,645.17,1,3.33
538245,164,C1400578246,4,M,28007,M348934600,28007,es_transportation,85.26,0,3.33
163827,57,C2014438912,1,F,28007,M1823072687,28007,es_transportation,85.25,0,3.33
289233,95,C1368438034,4,M,28007,M1823072687,28007,es_transportation,85.25,0,3.33
27399,10,C1572610482,3,F,28007,M1888755466,28007,es_otherservices,663.05,1,3.33
238561,80,C1452504275,3,M,28007,M980657600,28007,es_sportsandtoys,932.76,1,3.33
299014,98,C2130327838,2,M,28007,M1823072687,28007,es_transportation,85.24,0,3.33
524123,161,C1292770722,4,F,28007,M1823072687,28007,es_transportation,85.24,0,3.33
164096,57,C1657925669,3,F,28007,M980657600,28007,es_sportsandtoys,932.71,1,3.32
149519,52,C1815496848,2,M,28007,M1823072687,28007,es_transportation,85.23,0,3.32
266521,88,C411345215,1,F,28007,M1823072687,28007,es_transportation,85.23,0,3.32
483403,150,C1591587046,3,M,28007,M85975013,28007,es_food,120.17,0,3.32
175244,61,C1657987748,2,F,28007,M348934600,28007,es_transportation,85.21,0,3.32
6742,2,C1572610482,3,F,28007,M480139044,28007,es_health,644.59,1,3.32
198988,68,C914488986,4,M,28007,M348934600,28007,es_transportation,85.2,0,3.32
175784,61,C1722987449,3,M,28007,M1823072687,28007,es_transportation,85.19,0,3.32
424953,133,C276142295,3,M,28007,M85975013,28007,es_food,120.12,0,3.32
489132,151,C1762043633,4,F,28007,M1823072687,28007,es_transportation,85.18,0,3.32
255081,85,C1079254393,1,F,28007,M480139044,28007,es_health,644.29,1,3.32
255319,85,C1983734850,3,M,28007,M480139044,28007,es_health,644.2,1,3.32
552161,168,C369046885,4,M,28007,M1823072687,28007,es_transportation,85.16,0,3.32
533385,163,C2014729870,2,F,28007,M348934600,28007,es_transportation,85.13,0,3.32
19041,7,C1355010178,2,F,28007,M85975013,28007,es_food,120.03,0,3.32
230305,78,C1136643517,5,M,28007,M348934600,28007,es_transportation,85.11,0,3.32
357988,115,C1067668919,2,F,28007,M348934600,28007,es_transportation,85.11,0,3.32
8561,3,C525850964,2,F,28007,M480139044,28007,es_health,643.71,1,3.32
401822,127,C1005806982,4,M,28007,M151143676,28007,es_barsandrestaurants,170.85,1,3.32
590654,178,C932908444,1,F,28007,M1535107174,28007,es_wellnessandbeauty,282.41,1,3.32
274880,91,C1647495093,3,M,28007,M480139044,28007,es_health,643.5,1,3.32
376073,120,C43130617,2,M,28007,M348934600,28007,es_transportation,85.08,0,3.32
259018,86,C1350963410,5,F,28007,M480139044,28007,es_health,643.4,1,3.32
466792,145,C548185127,2,F,28007,M348934600,28007,es_transportation,85.07,0,3.32
560288,170,C642158646,6,F,28007,M1823072687,28007,es_transportation,85.07,0,3.32
231525,78,C990997956,2,F,28007,M348934600,28007,es_transportation,85.05,0,3.31
31684,12,C1604376835,1,F,28007,M348934600,28007,es_transportation,85.04,0,3.31
385785,123,C2060968828,3,F,28007,M1823072687,28007,es_transportation,85.04,0,3.31
393605,125,C1037622786,3,F,28007,M348934600,28007,es_transportation,85.03,0,3.31
419742,132,C711859898,3,F,28007,M348934600,28007,es_transportation,85.03,0,3.31
117749,42,C521087514,4,F,28007,M1823072687,28007,es_transportation,85.02,0,3.31
352512,113,C1396904959,3,M,28007,M1823072687,28007,es_transportation,85.02,0,3.31
316414,103,C190521845,3,M,28007,M1823072687,28007,es_transportation,85.0,0,3.31
536691,164,C851417480,2,F,28007,M1823072687,28007,es_transportation,85.0,0,3.31
375678,120,C830078297,5,F,28007,M1823072687,28007,es_transportation,84.98,0,3.31
381631,121,C1308910127,5,M,28007,M85975013,28007,es_food,119.8,0,3.31
224389,76,C1499241933,3,F,28007,M857378720,28007,es_hotelservices,951.69,1,3.31
382522,122,C1838494462,2,F,28007,M348934600,28007,es_transportation,84.95,0,3.31
543223,166,C856674856,2,F,28007,M348934600,28007,es_transportation,84.95,0,3.31
213219,72,C1450140987,4,F,28007,M480139044,28007,es_health,642.27,1,3.31
34667,13,C343535530,3,F,28007,M1823072687,28007,es_transportation,84.94,0,3.31
329087,107,C525158878,2,F,28007,M348934600,28007,es_transportation,84.94,0,3.31
473410,147,C790600178,6,M,28007,M1353266412,28007,es_hotelservices,951.26,1,3.31
477724,148,C47376492,3,M,28007,M1823072687,28007,es_transportation,84.93,0,3.31
505040,155,C1890250226,3,M,28007,M1823072687,28007,es_transportation,84.93,0,3.31
522007,160,C1120165888,2,M,28007,M1888755466,28007,es_otherservices,660.17,1,3.31
328003,106,C251449240,3,F,28007,M1823072687,28007,es_transportation,84.92,0,3.31
411179,130,C509362814,3,M,28007,M85975013,28007,es_food,119.72,0,3.31
338621,109,C851156881,1,M,28007,M1823072687,28007,es_transportation,84.9,0,3.31
473408,147,C1226558289,4,M,28007,M1823072687,28007,es_transportation,84.9,0,3.31
572234,174,C1739741081,4,F,28007,M1823072687,28007,es_transportation,84.9,0,3.31
355656,114,C385721880,2,M,28007,M85975013,28007,es_food,119.7,0,3.31
51525,19,C1229114783,3,F,28007,M209847108,28007,es_wellnessandbeauty,281.69,1,3.31
116728,42,C2074365962,4,M,28007,M1823072687,28007,es_transportation,84.88,0,3.3
137585,49,C1710387865,6,M,28007,M1823072687,28007,es_transportation,84.88,0,3.3
93603,34,C1750362802,5,M,28007,M348934600,28007,es_transportation,84.87,0,3.3
171384,59,C1781238594,4,F,28007,M1823072687,28007,es_transportation,84.87,0,3.3
548290,167,C108266856,3,F,28007,M1823072687,28007,es_transportation,84.87,0,3.3
572242,174,C351144071,2,M,28007,M1823072687,28007,es_transportation,84.87,0,3.3
402900,127,C1981040988,4,M,28007,M348934600,28007,es_transportation,84.86,0,3.3
482583,149,C1028143403,3,M,28007,M1823072687,28007,es_transportation,84.86,0,3.3
426614,134,C1378412230,2,F,28007,M85975013,28007,es_food,119.65,0,3.3
271056,90,C1648543319,3,F,28007,M1823072687,28007,es_transportation,84.85,0,3.3
495955,153,C1943108967,6,F,28007,M348934600,28007,es_transportation,84.85,0,3.3
50999,19,C1156509589,2,F,28007,M348934600,28007,es_transportation,84.84,0,3.3
350324,113,C1508025585,5,F,28007,M1823072687,28007,es_transportation,84.84,0,3.3
210916,72,C286547187,2,M,28007,M348934600,28007,es_transportation,84.83,0,3.3
35727,13,C718962269,3,F,28007,M348934600,28007,es_transportation,84.81,0,3.3
410986,130,C732771224,4,F,28007,M1823072687,28007,es_transportation,84.81,0,3.3
446306,139,C83204562,2,F,28007,M1823072687,28007,es_transportation,84.81,0,3.3
540754,165,C1321650743,3,M,28007,M1823072687,28007,es_transportation,84.81,0,3.3
139195,49,C667215072,3,F,28007,M1823072687,28007,es_transportation,84.8,0,3.3
486819,150,C914243510,4,M,28007,M1823072687,28007,es_transportation,84.8,0,3.3
372523,119,C161678291,3,F,28007,M480139044,28007,es_health,641.03,1,3.3
290381,95,C324498528,5,F,28007,M1823072687,28007,es_transportation,84.79,0,3.3
324037,105,C1711634686,3,F,28007,M1823072687,28007,es_transportation,84.79,0,3.3
420598,132,C2123823248,4,F,28007,M85975013,28007,es_food,119.55,0,3.3
167209,58,C638917294,2,M,28007,M348934600,28007,es_transportation,84.78,0,3.3
211460,72,C1309194397,4,F,28007,M348934600,28007,es_transportation,84.78,0,3.3
437867,137,C1394428191,1,F,28007,M1823072687,28007,es_transportation,84.78,0,3.3
254229,85,C1180936672,2,F,28007,M480139044,28007,es_health,640.77,1,3.3
245553,82,C484268062,3,F,28007,M1823072687,28007,es_transportation,84.76,0,3.3
187191,64,C911582672,3,M,28007,M1823072687,28007,es_transportation,84.75,0,3.3
212038,72,C1535613790,3,M,28007,M1823072687,28007,es_transportation,84.75,0,3.3
326707,106,C1801015376,2,M,28007,M1823072687,28007,es_transportation,84.75,0,3.3
459831,143,C1223439629,4,M,28007,M1823072687,28007,es_transportation,84.75,0,3.3
591046,179,C2704357,4,F,28007,M348934600,28007,es_transportation,84.75,0,3.3
342522,110,C2136553361,2,F,28007,M1823072687,28007,es_transportation,84.74,0,3.3
259339,86,C218446443,2,M,28007,M840466850,28007,es_tech,539.48,1,3.3
232099,78,C1663641926,6,F,28007,M1823072687,28007,es_transportation,84.71,0,3.29
320793,104,C1960297159,2,F,28007,M1823072687,28007,es_transportation,84.71,0,3.29
450062,140,C2027631548,2,F,28007,M1823072687,28007,es_transportation,84.7,0,3.29
173589,60,C765155274,1,F,28007,M1823072687,28007,es_transportation,84.69,0,3.29
506174,156,C1085056650,1,F,28007,M1823072687,28007,es_transportation,84.69,0,3.29
343855,111,C2004941826,2,F,28007,M1198415165,28007,es_wellnessandbeauty,280.89,1,3.29
110564,40,C806399525,2,F,28007,M547558035,28007,es_fashion,248.34,1,3.29
16518,6,C1152092987,3,M,28007,M1741626453,28007,es_sportsandtoys,925.66,1,3.29
419680,132,C764048448,3,M,28007,M1823072687,28007,es_transportation,84.66,0,3.29
447960,140,C1050663079,4,M,28007,M1823072687,28007,es_transportation,84.66,0,3.29
384183,122,C435637901,1,M,28007,M1823072687,28007,es_transportation,84.65,0,3.29
593268,179,C1944878458,6,F,28007,M840466850,28007,es_tech,538.97,1,3.29
105875,38,C83651461,2,F,28007,M348934600,28007,es_transportation,84.64,0,3.29
110101,39,C1163388474,2,F,28007,M855959430,28007,es_hyper,195.81,1,3.29
114602,41,C828968085,1,F,28007,M480139044,28007,es_health,639.55,1,3.29
430243,135,C653084813,2,M,28007,M348934600,28007,es_transportation,84.63,0,3.29
31904,12,C1050663079,4,M,28007,M348934600,28007,es_transportation,84.62,0,3.29
542271,165,C1192557067,1,F,28007,M1823072687,28007,es_transportation,84.62,0,3.29
168834,59,C1156188729,2,F,28007,M1823072687,28007,es_transportation,84.61,0,3.29
452983,141,C1557448113,4,F,28007,M1823072687,28007,es_transportation,84.61,0,3.29
342234,110,C2016997607,2,M,28007,M1823072687,28007,es_transportation,84.6,0,3.29
344197,111,C1309027409,3,M,28007,M1823072687,28007,es_transportation,84.59,0,3.29
140763,50,C1718318682,1,F,28007,M1600850729,28007,es_fashion,248.07,0,3.29
232898,78,C337109624,2,F,28007,M1823072687,28007,es_transportation,84.58,0,3.29
273167,90,C469059843,5,F,28007,M1823072687,28007,es_transportation,84.58,0,3.29
407767,129,C188084843,2,M,28007,M348934600,28007,es_transportation,84.58,0,3.29
351075,113,C1503009287,2,M,28007,M840466850,28007,es_tech,538.5,1,3.29
330946,107,C1491844959,1,F,28007,M1823072687,28007,es_transportation,84.57,0,3.29
318684,104,C688652575,2,M,28007,M480139044,28007,es_health,638.88,1,3.29
580038,176,C914488986,4,M,28007,M348934600,28007,es_transportation,84.55,0,3.29
469572,146,C1991820533,5,M,28007,M1823072687,28007,es_transportation,84.54,0,3.29
32077,12,C1340398290,4,M,28007,M348934600,28007,es_transportation,84.53,0,3.28
332929,108,C1942983218,4,F,28007,M1823072687,28007,es_transportation,84.53,0,3.28
370958,118,C2081591507,3,F,28007,M1823072687,28007,es_transportation,84.53,0,3.28
183274,63,C304677660,4,F,28007,M348934600,28007,es_transportation,84.52,0,3.28
327097,106,C299858046,2,F,28007,M1823072687,28007,es_transportation,84.5,0,3.28
363516,116,C1585648581,4,F,28007,M1823072687,28007,es_transportation,84.5,0,3.28
568844,173,C323912860,2,F,28007,M1823072687,28007,es_transportation,84.49,0,3.28
90758,33,C366069783,4,F,28007,M1823072687,28007,es_transportation,84.47,0,3.28
212330,72,C952397244,4,M,28007,M85975013,28007,es_food,119.09,0,3.28
13032,5,C1340398290,4,M,28007,M348934600,28007,es_transportation,84.46,0,3.28
149167,52,C297745197,4,F,28007,M348934600,28007,es_transportation,84.46,0,3.28
294609,97,C1648683269,3,M,28007,M348934600,28007,es_transportation,84.46,0,3.28
34941,13,C232369406,5,F,28007,M348934600,28007,es_transportation,84.45,0,3.28
420463,132,C964635168,2,F,28007,M1823072687,28007,es_transportation,84.44,0,3.28
421009,132,C662187574,2,M,28007,M1823072687,28007,es_transportation,84.44,0,3.28
89925,33,C447271561,3,M,28007,M480139044,28007,es_health,637.86,1,3.28
484482,150,C1913044357,5,F,28007,M1823072687,28007,es_transportation,84.43,0,3.28
278506,92,C1956908177,2,M,28007,M1823072687,28007,es_transportation,84.42,0,3.28
497594,153,C964123988,2,F,28007,M348934600,28007,es_transportation,84.42,0,3.28
521967,160,C1630697663,4,F,28007,M1823072687,28007,es_transportation,84.42,0,3.28
531906,163,C1870926183,4,M,28007,M1823072687,28007,es_transportation,84.42,0,3.28
187097,64,C916497516,3,F,28007,M348934600,28007,es_transportation,84.41,0,3.28
493766,152,C582173326,4,F,28007,M348934600,28007,es_transportation,84.41,0,3.28
134175,47,C1854104284,2,F,28007,M85975013,28007,es_food,118.97,0,3.28
427368,134,C204633978,2,F,28007,M1823072687,28007,es_transportation,84.38,0,3.28
